stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening D:\C(__)P~1\_C__~1\GAMEEN~1\MakaiLib\bin\Debug\allegro5.cfg r
display  D   display_settings.c:400  _al_score_display_settings       [   0.61441] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.61536] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.61652] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.61742] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.61851] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.61939] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.62057] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.62137] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.62253] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.62345] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.62455] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.62540] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.62656] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.62748] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.62894] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.62997] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.63130] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.63227] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.63354] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.63458] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.63572] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.63666] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.63779] Score is : 513
display  D   display_settings.c:214  debug_display_settings           [   0.63860] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.63973] Score is : 513
display  D   display_settings.c:214  debug_display_settings           [   0.64054] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.64169] Score is : 513
display  D   display_settings.c:214  debug_display_settings           [   0.64261] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.64374] Score is : 513
display  D   display_settings.c:214  debug_display_settings           [   0.64477] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.64589] Score is : 513
display  D   display_settings.c:214  debug_display_settings           [   0.64676] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.64789] Score is : 513
display  D   display_settings.c:214  debug_display_settings           [   0.66623] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.68348] Score is : 513
display  D   display_settings.c:214  debug_display_settings           [   0.68372] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.68399] Score is : 513
display  D   display_settings.c:214  debug_display_settings           [   0.68453] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.68488] Score is : 513
display  D   display_settings.c:214  debug_display_settings           [   0.68517] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.68545] Score is : 513
display  D   display_settings.c:214  debug_display_settings           [   0.68568] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.68594] Score is : 513
display  D   display_settings.c:214  debug_display_settings           [   0.68617] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.68643] Score is : 513
display  D   display_settings.c:214  debug_display_settings           [   0.68663] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.68694] Score is : 513
display  D   display_settings.c:214  debug_display_settings           [   0.68715] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.68736] Score is : 513
display  D   display_settings.c:214  debug_display_settings           [   0.68755] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.68777] Score is : 513
display  D   display_settings.c:214  debug_display_settings           [   0.68796] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.68818] Score is : 513
display  D   display_settings.c:214  debug_display_settings           [   0.68836] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.68856] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.68871] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.68889] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.68904] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.68921] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.68935] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.68952] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.68967] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.68984] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.68998] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.69278] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.69385] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.69501] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.69595] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.69725] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.69813] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.69934] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.70017] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.70138] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.70230] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.70344] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.70435] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.70559] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.70651] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.70977] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.71068] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.71177] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.71263] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.71390] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.71477] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.71587] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1677 d3d_create_display_internals     [   0.71679] Trying format 0.
d3d      I         d3d_disp.cpp:1353 d3d_display_thread_proc          [   0.71838] Chose a display format: 23
d3d      I         d3d_disp.cpp:1422 d3d_display_thread_proc          [   0.71879] Normal window.
d3d      I         d3d_disp.cpp:786  d3d_create_device                [   1.11418] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:848  d3d_create_device                [   1.26549] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:856  d3d_create_device                [   1.26573] Success
d3d      D         d3d_disp.cpp:1703 d3d_create_display_internals     [   1.26603] Resumed after wait.
d3d      I         d3d_disp.cpp:1736 d3d_create_display_internals     [   1.26627] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1767 d3d_create_display_internals     [   1.26655] Returning d3d_display: 00000000001e6ee0
d3d      D         d3d_disp.cpp:1792 d3d_create_display_locked        [   1.26680] al_display=00000000001e6ee0
d3d      D         d3d_disp.cpp:1793 d3d_create_display_locked        [   1.26704] al_display->vt=00000000001e6000
system   D            wsystem.c:889  _al_win_safe_load_library        [   1.26759] PathFindOnPath found: C:\WINDOWS\system32\d3dx9_43.dll
system   D            wsystem.c:795  load_library_at_path             [   1.26785] Calling LoadLibrary C:\WINDOWS\system32\d3dx9_43.dll
system   I            wsystem.c:798  load_library_at_path             [   1.31449] Loaded C:\WINDOWS\system32\d3dx9_43.dll
d3dx9    I        d3d_d3dx9.cpp:88   _imp_load_d3dx9_module_version   [   1.31474] Module "d3dx9_43.dll" loaded.
dtor     D               dtor.c:196  _al_register_destructor          [   1.31508] added dtor for bitmap 000000000061a900, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.31600] added dtor for bitmap 000000000061aba0, func 00007ffa69631bf8
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   1.31755] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   1.31773] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   1.31793] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   1.31812] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   1.31831] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   1.31849] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   1.31866] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   1.31882] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   1.31895] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   1.31908] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   1.31921] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   1.31935] Found a format
d3d      I         d3d_disp.cpp:2388 d3d_create_bitmap                [   1.31948] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   1.31995] added dtor for bitmap 000000000061ae80, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.32051] added dtor for sub_bitmap 00000000006822e0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.32069] added dtor for sub_bitmap 0000000000682570, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.32088] added dtor for sub_bitmap 0000000000682800, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.32106] added dtor for sub_bitmap 0000000000682a90, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.32124] added dtor for sub_bitmap 0000000000682d20, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.32141] added dtor for sub_bitmap 0000000000682fb0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.32158] added dtor for sub_bitmap 0000000000683240, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.32176] added dtor for sub_bitmap 00000000006834d0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.32193] added dtor for sub_bitmap 0000000000683760, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.32210] added dtor for sub_bitmap 00000000006839f0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.32227] added dtor for sub_bitmap 0000000000683c80, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.32245] added dtor for sub_bitmap 0000000000683f10, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.32263] added dtor for sub_bitmap 00000000006841a0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.32471] added dtor for sub_bitmap 0000000000684430, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.32611] added dtor for sub_bitmap 00000000006846c0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.32780] added dtor for sub_bitmap 0000000000684950, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.32899] added dtor for sub_bitmap 0000000000684be0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.33018] added dtor for sub_bitmap 0000000000684e70, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.33139] added dtor for sub_bitmap 0000000000685100, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.33255] added dtor for sub_bitmap 0000000000685390, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.33376] added dtor for sub_bitmap 0000000000685620, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.33494] added dtor for sub_bitmap 00000000006858b0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.33614] added dtor for sub_bitmap 0000000000685b40, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.33733] added dtor for sub_bitmap 0000000000685dd0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.33843] added dtor for sub_bitmap 0000000000686060, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.33973] added dtor for sub_bitmap 00000000006862f0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.34101] added dtor for sub_bitmap 0000000000686580, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.34214] added dtor for sub_bitmap 0000000000686810, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.34365] added dtor for sub_bitmap 0000000000686aa0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.34529] added dtor for sub_bitmap 0000000000686d30, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.34643] added dtor for sub_bitmap 0000000000686fc0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.34757] added dtor for sub_bitmap 0000000000687250, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.34870] added dtor for sub_bitmap 00000000006874e0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.34977] added dtor for sub_bitmap 0000000000687770, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.35093] added dtor for sub_bitmap 0000000000687a00, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.35197] added dtor for sub_bitmap 0000000000687c90, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.35316] added dtor for sub_bitmap 0000000000687f20, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.35430] added dtor for sub_bitmap 00000000006881b0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.35566] added dtor for sub_bitmap 0000000000688440, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.35736] added dtor for sub_bitmap 00000000006886d0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.35880] added dtor for sub_bitmap 0000000000688960, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.36058] added dtor for sub_bitmap 0000000000688bf0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.36199] added dtor for sub_bitmap 0000000000688e80, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.36312] added dtor for sub_bitmap 0000000000689110, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.36612] added dtor for sub_bitmap 00000000006893a0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.36729] added dtor for sub_bitmap 0000000000689630, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.36870] added dtor for sub_bitmap 00000000006898c0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.36986] added dtor for sub_bitmap 0000000000689b50, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.37104] added dtor for sub_bitmap 0000000000689de0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.37286] added dtor for sub_bitmap 000000000068a080, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.37437] added dtor for sub_bitmap 000000000068a310, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.37997] added dtor for sub_bitmap 000000000068a5a0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.38125] added dtor for sub_bitmap 000000000068a830, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.38245] added dtor for sub_bitmap 000000000068aac0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.38376] added dtor for sub_bitmap 000000000068ad50, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.38497] added dtor for sub_bitmap 000000000068afe0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.38612] added dtor for sub_bitmap 000000000068b270, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.38781] added dtor for sub_bitmap 000000000068b500, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.38965] added dtor for sub_bitmap 000000000068b790, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.39100] added dtor for sub_bitmap 000000000068ba20, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.39251] added dtor for sub_bitmap 000000000068bcb0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.39471] added dtor for sub_bitmap 000000000068bf40, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.39601] added dtor for sub_bitmap 000000000068c1d0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.39733] added dtor for sub_bitmap 000000000068c460, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.39877] added dtor for sub_bitmap 000000000068c6f0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.40013] added dtor for sub_bitmap 000000000068c980, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.40147] added dtor for sub_bitmap 000000000068cc10, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.40327] added dtor for sub_bitmap 000000000068cea0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.40451] added dtor for sub_bitmap 000000000068d130, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.40568] added dtor for sub_bitmap 000000000068d3c0, func 00007ffa69631bf8
dtor     D               dtor.c:196  _al_register_destructor          [   1.40826] added dtor for sub_bitmap 000000000068d650, func 00007ffa69631bf8
